,clip_id,t1,t2,x1,x2,y1,y2,result_size,frame_count,fps,width,height
0,VIRAT_S_000006,3420,3541,0.2077827751636505,0.389926940202713,0.4784075915813446,0.6812431216239929,278417,17805,30,1920,1080
1,VIRAT_S_000006,3990,4051,0.2077827751636505,0.389926940202713,0.4784075915813446,0.7256726103455513,190808,17805,30,1920,1080
2,VIRAT_S_000004,7410,7831,0.3932618200778961,0.5402891039848328,0.35143316928164925,0.56561279296875,1395780,17640,30,1920,1080
3,VIRAT_S_000004,11430,11521,0.5791135430335999,0.7511261701583862,0.30690300785947233,0.5756195187568665,236269,17640,30,1920,1080
4,VIRAT_S_000003,5580,5671,0.5439308285713196,0.7307990789413452,0.3706023817947237,0.5365186929702759,199845,20940,30,1920,1080
5,VIRAT_S_000003,10500,10621,0.17669934034347534,0.35650166869163513,0.4631078839302063,0.609747588634491,168904,20940,30,1920,1080
6,VIRAT_S_000101,15660,15781,0.20223473012447357,0.39696645736694336,0.4572910666465759,0.6486892700195312,267075,20340,30,1920,1080
7,VIRAT_S_000101,16050,16471,0.20223473012447357,0.39696645736694336,0.4572910666465759,0.7130433579074342,1118318,20340,30,1920,1080
8,VIRAT_S_000001,10140,10231,0.471557464627006,0.6078998446464539,0.3597543706595161,0.5757573246955872,218615,20655,30,1920,1080
9,VIRAT_S_000001,18510,18571,0.8009533086458873,0.9522554904636138,0.00028696059598587453,0.09877972305836571,64027,20655,30,1920,1080
10,VIRAT_S_000102,23790,23911,0.19620828330516815,0.47046390175819397,0.6209622621536255,0.9132773280143738,627402,29580,30,1920,1080
11,VIRAT_S_000102,24030,24211,0.19620828330516815,0.47046390175819397,0.594068434164825,0.9132773280143738,939115,29580,30,1920,1080
12,VIRAT_S_000201_02_000590_000623,480,601,0.5598450899124146,0.6345102787017822,0.5140843987464905,0.5802403092384338,40763,981,30,1280,720
13,VIRAT_S_000201_03_000640_000672,630,721,0.5611777901649475,0.6252760291099548,0.5118657350540161,0.5780131816864014,32202,943,30,1280,720
14,VIRAT_S_000201_03_000640_000672,750,871,0.5611777901649475,0.6252760291099548,0.5118657350540161,0.5780131816864014,40967,943,30,1280,720
15,VIRAT_S_000201_06_001354_001397,780,841,0.08578340709209442,0.21033674478530884,0.5176399946212769,0.5892312168276419,38683,1284,30,1280,720
16,VIRAT_S_000201_01_000384_000589,780,1021,0.5524640083312988,0.6298554539680481,0.51376873254776,0.5806874632835388,85517,6143,30,1280,720
17,VIRAT_S_000201_01_000384_000589,1050,1111,0.5523330899108281,0.6298554539680481,0.5056756012080363,0.5806874632835388,32121,6143,30,1280,720
18,VIRAT_S_000201_01_000384_000589,4890,4951,0.7759683132171631,0.8460597991943359,0.5061127519267545,0.5887103080749512,19288,6143,30,1280,720
19,VIRAT_S_000201_05_001081_001215,660,1711,0.7744429707527161,0.8458218574523926,0.5000399005113163,0.58640056848526,342492,3995,30,1280,720
20,VIRAT_S_000203_03_000736_000785,120,241,0.00047021545469760895,0.020496079311576376,0.45667725801467896,0.5016136822045585,9119,1468,30,1280,720
21,VIRAT_S_000203_03_000736_000785,330,1351,0.00047021545469760895,0.8376900730249055,0.45667725801467896,0.6189444065093994,6432792,1468,30,1280,720
22,VIRAT_S_000203_05_001122_001159,420,511,0.29114407300949097,0.4058070480823517,0.5434709787368774,0.6303017139434814,51041,1093,30,1280,720
23,VIRAT_S_000203_05_001122_001159,690,811,0.46964895725250244,0.5469974875450134,0.5108103863887656,0.619452714920044,71305,1093,30,1280,720
24,VIRAT_S_000201_00_000018_000380,9240,9301,0.11525766551494598,0.2170846164226532,0.5173100829124451,0.5826733923908023,26249,10834,30,1280,720
25,VIRAT_S_000201_08_001652_001838,5310,5401,0.5163288712501526,0.5818681120872498,0.5354890423146692,0.5965784788131714,29612,5580,30,1280,720
26,VIRAT_S_000207_01_000094_000156,690,811,0.41673851013183594,0.49233776330947876,0.5694196074762843,0.6495052576065063,31604,1848,30,1280,720
27,VIRAT_S_000207_01_000094_000156,870,931,0.41673851013183594,0.49233776330947876,0.5773638486862183,0.6701470711403914,19991,1848,30,1280,720
28,VIRAT_S_000201_07_001485_001581,270,1651,0.7738485336303711,0.8436698317527771,0.5054562794809208,0.5882582664489746,421204,2874,30,1280,720
29,VIRAT_S_000203_08_001702_001734,480,541,0.6410245299339294,0.7231493592262268,0.48091837763786316,0.5499752759933472,23898,954,30,1280,720
30,VIRAT_S_000206_08_001618_001712,840,1261,0.770877480506897,0.8275769722051471,0.4951001703739166,0.5582169465156817,84353,2809,30,1280,720
31,VIRAT_S_000205_02_000409_000566,570,631,0.39721423387527466,0.5315569639205933,0.5152344703674316,0.6245993971824646,56370,4690,30,1280,720
32,VIRAT_S_000205_02_000409_000566,1200,1261,0.42561023365879613,0.4786992371082306,0.5179401636123657,0.5775565505027771,16360,4690,30,1280,720
33,VIRAT_S_010106_02_000656_000692,240,409,0.0019534118473529816,0.2661318778991699,0.0770188421010971,0.4660530090332031,466676,838,24,1280,720
34,VIRAT_S_010106_04_000800_000918,72,265,0.2160445600748062,0.3025571405887604,0.39461156725883484,0.46174612641334534,49144,2755,24,1280,720
35,VIRAT_S_010106_04_000800_000918,600,865,0.1985083818435669,0.3025571405887604,0.38639089465141296,0.4661511480808258,75831,2755,24,1280,720
36,VIRAT_S_010106_04_000800_000918,2184,2377,0.23547500371932983,0.2622511278147446,0.21187278628349304,0.24331729008966674,14053,2755,24,1280,720
37,VIRAT_S_000203_04_000903_001086,420,1471,0.3375856876373291,0.4234409034252167,0.5405371189117432,0.6220529079437256,347352,5482,30,1280,720
38,VIRAT_S_000203_04_000903_001086,2430,2521,0.7420797348022461,0.8002792229620042,0.4535009264945984,0.5002293739578931,22507,5482,30,1280,720
39,VIRAT_S_010109_05_000602_000678,48,385,0.45294439792633057,0.6061601042747498,0.2865654528141022,0.6671717762947083,710311,1752,24,1280,720
40,VIRAT_S_010109_05_000602_000678,480,529,0.300908625125885,0.36617767810821533,0.3676162660121918,0.44913503527641296,14294,1752,24,1280,720
41,VIRAT_S_010109_00_000000_000063,24,121,0.4575349986553192,0.728227436542511,0.4445909857749939,0.6664989590644836,369513,1511,24,1280,720
42,VIRAT_S_010109_00_000000_000063,168,1249,0.09823957085609436,0.4941128194332123,0.2076131242355519,0.5013737678527832,3671054,1511,24,1280,720
43,VIRAT_S_000205_04_000927_001057,330,421,0.6134299635887146,0.7121010422706604,0.6421158909797668,0.7196796536445618,38283,3900,30,1280,720
44,VIRAT_S_000205_04_000927_001057,720,781,0.6134299635887146,0.7121010422706604,0.6421158909797668,0.7196796536445618,27595,3900,30,1280,720
45,VIRAT_S_000207_02_000498_000530,210,271,0.41209787130355835,0.4917784631252289,0.5743763446807861,0.6467247605323792,18873,943,30,1280,720
46,VIRAT_S_000207_02_000498_000530,420,541,0.41209787130355835,0.4917784631252289,0.5675065705476641,0.6467247605323792,33738,943,30,1280,720
47,VIRAT_S_010110_05_000899_000935,144,193,0.3906373381614685,0.4568337712866182,0.2705473005771637,0.326942503452301,15580,662,24,1280,720
48,VIRAT_S_010110_05_000899_000935,264,625,0.3683715857854253,0.6066086292266846,0.2705473005771637,0.6394968628883362,1598604,662,24,1280,720
49,VIRAT_S_010108_01_000570_000718,2184,2401,0.4516814649105072,0.4692959189414978,0.20545408490885464,0.2487982785673779,16975,3461,24,1280,720
50,VIRAT_S_010108_01_000570_000718,3096,3169,0.20405712723731995,0.24707284569740295,0.3402382433414459,0.38172451755074555,7650,3461,24,1280,720
51,VIRAT_S_010109_07_000876_000910,408,481,0.23697739904286763,0.3228776156902313,0.3914019417013588,0.4701802134513855,38515,813,24,1280,720
52,VIRAT_S_000205_01_000197_000342,690,751,0.823462724685669,0.9088234305381775,0.49392905831336975,0.5576879278778826,19696,4324,30,1280,720
53,VIRAT_S_010111_05_000762_000799,240,433,0.0,0.5469822287559509,0.30679765343666077,0.6679321527481079,858884,653,24,1280,720
54,VIRAT_S_010111_05_000762_000799,552,601,0.49389782547950745,0.5219460725784302,0.25446760654449463,0.2903100848197937,4312,653,24,1280,720
55,VIRAT_S_010111_07_000872_000909,24,145,0.0,0.28532874584198,0.3104887902736664,0.37985245847697446,89302,789,24,1280,720
56,VIRAT_S_010111_07_000872_000909,192,241,0.45784164359862967,0.5462731719017029,0.5938341154123066,0.6726216673851013,14069,789,24,1280,720
57,VIRAT_S_010111_07_000872_000909,336,505,0.20595528185367584,0.5462731719017029,0.2526243031024933,0.6726216673851013,627198,789,24,1280,720
58,VIRAT_S_010111_07_000872_000909,624,697,0.4566024406271936,0.6081361174583435,0.5296368598937988,0.6726216673851013,77500,789,24,1280,720
59,VIRAT_S_010110_00_000000_000021,168,217,0.4603895843029022,0.5439828634262085,0.5888919234275818,0.6656907200813293,14757,504,24,1280,720
60,VIRAT_S_010110_06_000953_001011,360,409,0.20536012947559357,0.26932266452111486,0.4911523163318634,0.5521214900549185,6754,1017,24,1280,720
61,VIRAT_S_010110_06_000953_001011,456,697,0.45152952041345884,0.6070337295532227,0.5292317867279053,0.6395480632781982,135907,1017,24,1280,720
62,VIRAT_S_010109_08_000952_001011,48,97,0.4577597379684448,0.544559895992279,0.5748530552726727,0.6672585606575012,39446,1017,24,1280,720
63,VIRAT_S_010111_08_000920_000954,120,577,0.13534849882125854,0.606726348400116,0.2987193763256073,0.675172746181488,1920947,618,24,1280,720
64,VIRAT_S_010111_00_000000_000032,72,121,0.43964119563148074,0.6080145239830017,0.5284870266914368,0.6637571454048157,93420,768,24,1280,720
65,VIRAT_S_010111_00_000000_000032,168,217,0.45733413100242615,0.4933173954486847,0.24087462533764192,0.2818900527132264,5581,768,24,1280,720
66,VIRAT_S_010111_00_000000_000032,360,409,0.45586452326645954,0.4933173954486847,0.23976993533949287,0.2822412569221626,8383,768,24,1280,720
67,VIRAT_S_010111_00_000000_000032,432,481,0.4578799245042653,0.6080145239830017,0.5284870266914368,0.6642785668373108,57750,768,24,1280,720
68,VIRAT_S_010200_00_000060_000218,1176,1225,0.20215916633605957,0.24473300576210022,0.32177430391311646,0.3983430200815796,17852,3726,24,1280,720
69,VIRAT_S_010201_03_000270_000359,504,553,0.1917003350015989,0.2362441122531891,0.3172470320431735,0.3589595556259155,7765,2106,24,1280,720
70,VIRAT_S_010111_09_000981_001014,96,193,0.08715931326150894,0.1561194509267807,0.36157160997390747,0.42214658856391907,23008,327,24,1280,720
71,VIRAT_S_040000_00_000063_000085,60,121,0.2914191782474518,0.3217597007751465,0.388069748878479,0.4172847000707769,7851,649,30,1920,1080
72,VIRAT_S_040000_00_000063_000085,360,421,0.2914191782474518,0.3217597007751465,0.388069748878479,0.416693776845932,7762,649,30,1920,1080
73,VIRAT_S_040000_00_000063_000085,540,601,0.2914191782474518,0.3217597007751465,0.388069748878479,0.416693776845932,7617,649,30,1920,1080
74,VIRAT_S_010115_01_000399_000467,312,433,0.7006331086158752,0.8358133435249329,0.3579895496368408,0.4615117013454437,41187,1444,24,1280,720
75,VIRAT_S_010115_01_000399_000467,504,553,0.38865989446640015,0.46976643313590927,0.34162768721580505,0.4038282632827759,9046,1444,24,1280,720
76,VIRAT_S_010201_06_000550_000600,864,1033,0.20085518062114716,0.26948705315589905,0.3162555396556854,0.38512521982192993,39844,1132,24,1280,720
77,VIRAT_S_010203_06_000620_000760,3000,3073,0.19651459157466888,0.24025270105774243,0.3184804916381836,0.3748442199642703,10591,3218,24,1280,720
