,clip_id,t1,t2,x1,x2,y1,y2,result_size,frame_count,fps,width,height
0,VIRAT_S_000200_00_000100_000171,1439,1559,0.483553409576416,0.632219135761261,0.6694444444444444,0.7793740034103394,0,2114,30,1280,720
1,VIRAT_S_000002,3449,3569,0.37186500430107117,0.5916666666666667,0.43703703703703706,0.6687350869178772,0,9075,30,1920,1080
2,VIRAT_S_000102,29219,29339,0.32124194502830505,0.49272239208221436,0.3194444444444444,0.49267578125,0,29580,30,1920,1080
3,VIRAT_S_000201_03_000640_000672,899,943,0.07911336421966553,0.7059971356241035,0.4513888888888889,0.533229410648346,0,943,30,1280,720
4,VIRAT_S_000003,10739,10859,0.17669934034347534,0.35650166869163513,0.4631078839302063,0.7361111111111112,0,20940,30,1920,1080
5,VIRAT_S_000003,10919,11039,0.17669934034347534,0.35650166869163513,0.4631078839302063,0.75,0,20940,30,1920,1080
6,VIRAT_S_000003,12479,12629,-0.014583333333333334,0.35650166869163513,0.4631078839302063,0.7675925925925926,0,20940,30,1920,1080
7,VIRAT_S_000003,12719,12839,0.17669934034347534,0.35650166869163513,0.4631078839302063,0.6981481481481482,0,20940,30,1920,1080
8,VIRAT_S_000003,13019,13139,0.17669934034347534,0.3572916666666667,0.4631078839302063,0.7175925925925926,0,20940,30,1920,1080
9,VIRAT_S_000001,10439,10559,0.4731948673725128,0.6130208333333333,0.3783171772956848,0.6101851851851852,0,20655,30,1920,1080
10,VIRAT_S_000001,18569,18689,0.8005208333333333,0.9546875,0.00028696059598587453,0.09907407407407408,0,20655,30,1920,1080
11,VIRAT_S_000201_02_000590_000623,359,479,0.5598450899124146,0.7853504273122098,0.5069444444444444,0.5888888888888889,0,981,30,1280,720
12,VIRAT_S_000201_02_000590_000623,599,719,0.5598450899124146,0.7855689712303029,0.5097222222222222,0.5847222222222223,0,981,30,1280,720
13,VIRAT_S_000101,2639,2849,0.07135416666666666,0.5166666666666667,0.35833333333333334,0.7712962962962963,0,20340,30,1920,1080
14,VIRAT_S_000101,2999,3119,0.26585641503334045,0.5130675435066223,0.5451513528823853,0.7805555555555556,0,20340,30,1920,1080
15,VIRAT_S_000101,17249,17369,0.20223473012447357,0.39696645736694336,0.4572910666465759,0.6583333333333333,0,20340,30,1920,1080
16,VIRAT_S_000004,7679,7799,0.3932618200778961,0.5661458333333333,0.3435185185185185,0.6,0,17640,30,1920,1080
17,VIRAT_S_000004,7979,8099,0.3932618200778961,0.5402891039848328,0.34629629629629627,0.5685185185185185,0,17640,30,1920,1080
18,VIRAT_S_000006,3719,3839,0.2077827751636505,0.389926940202713,0.4784075915813446,0.6812431216239929,0,17805,30,1920,1080
19,VIRAT_S_000006,4439,4559,0.2077827751636505,0.4005208333333333,0.41388888888888886,0.7601851851851852,0,17805,30,1920,1080
20,VIRAT_S_000006,4979,5099,0.2077827751636505,0.389926940202713,0.4784075915813446,0.7398148148148148,0,17805,30,1920,1080
21,VIRAT_S_000006,5309,5429,0.2077827751636505,0.389926940202713,0.42962962962962964,0.7768518518518519,0,17805,30,1920,1080
22,VIRAT_S_000006,5459,5579,0.2077827751636505,0.389926940202713,0.4784075915813446,0.6812431216239929,0,17805,30,1920,1080
23,VIRAT_S_000006,5939,6059,0.2077827751636505,0.5947916666666667,0.337037037037037,0.7203703703703703,0,17805,30,1920,1080
24,VIRAT_S_000006,9629,9749,0.6453125,0.8234038949012756,0.19814814814814816,0.45740740740740743,0,17805,30,1920,1080
25,VIRAT_S_000006,15599,15719,0.1720423400402069,0.3704821467399597,0.45796966552734375,0.6296296296296297,0,17805,30,1920,1080
26,VIRAT_S_000006,15959,16079,0.1720423400402069,0.3704821467399597,0.45796966552734375,0.7175925925925926,0,17805,30,1920,1080
27,VIRAT_S_000006,16199,16319,0.1720423400402069,0.9208333333333333,0.1648148148148148,0.7194444444444444,0,17805,30,1920,1080
28,VIRAT_S_000200_06_001693_001824,719,839,0.8183004856109619,0.9125,0.4131605625152588,0.475,0,3907,30,1280,720
29,VIRAT_S_000200_06_001693_001824,1199,1319,0.8183004856109619,0.93046875,0.4097222222222222,0.46569928526878357,0,3907,30,1280,720
30,VIRAT_S_000200_06_001693_001824,2309,2429,0.3545385003089905,0.43045175075531006,0.599202573299408,0.6803329586982727,0,3907,30,1280,720
31,VIRAT_S_000200_06_001693_001824,2609,2789,0.12135524302721024,0.7765625,0.5152777777777777,0.7944444444444444,0,3907,30,1280,720
32,VIRAT_S_000201_06_001354_001397,839,989,0.08578340709209442,0.21033674478530884,0.5111111111111111,0.5958333333333333,0,1284,30,1280,720
33,VIRAT_S_000201_06_001354_001397,1169,1284,0.08578340709209442,0.21033674478530884,0.5176399946212769,0.5916666666666667,0,1284,30,1280,720
34,VIRAT_S_000203_03_000736_000785,419,539,0.4733240008354187,0.5510373711585999,0.5166666666666667,0.6163447499275208,0,1468,30,1280,720
35,VIRAT_S_000203_03_000736_000785,629,869,0.5113118886947632,0.8300917148590088,0.4958617389202118,0.7768696546554565,0,1468,30,1280,720
36,VIRAT_S_000203_03_000736_000785,869,989,0.2462347447872162,0.3546875,0.4821915328502655,0.5401387810707092,0,1468,30,1280,720
37,VIRAT_S_000203_03_000736_000785,989,1229,0.3389996290206909,0.83828125,0.4958617389202118,0.6189444065093994,0,1468,30,1280,720
38,VIRAT_S_000203_03_000736_000785,1319,1468,0.7688478231430054,0.8375,0.4958617389202118,0.5680076479911804,0,1468,30,1280,720
39,VIRAT_S_000201_01_000384_000589,119,239,0.45133471488952637,0.5270325541496277,0.5097222222222222,0.5770623683929443,0,6143,30,1280,720
40,VIRAT_S_000201_01_000384_000589,899,1019,0.48359375,0.5276228189468384,0.5205292105674744,0.5688653588294983,0,6143,30,1280,720
41,VIRAT_S_000201_01_000384_000589,1049,1259,0.5078125,0.6298554539680481,0.5041666666666667,0.5806874632835388,0,6143,30,1280,720
