,clip_id,t1,t2,x1,x2,y1,y2,result_size,frame_count,fps,width,height
0,1.1.11,240,571,0.5899463891983032,1.0,0.03311627606550852,0.9716903169949849,0,604,30,3840,2160
1,1.1.5,150,271,0.3333333333333333,0.8540642062822977,0.0006679174645493428,0.22635751962661743,0,1560,30,3840,2160
2,1.1.5,330,421,0.2588338851928711,0.6184957226117451,0.12662925322850543,0.6280004580815632,0,1560,30,3840,2160
3,1.1.5,480,691,0.18884611129760742,0.7955800692240397,0.0037646613394220667,0.9994215567906697,0,1560,30,3840,2160
4,1.1.5,750,751,0.7432109117507935,0.7989486257235209,0.7250704119602839,0.7864830791950226,0,1560,30,3840,2160
5,1.1.5,810,841,0.7291031132141749,0.8005902767181396,0.9114325443903605,0.9974343180656433,0,1560,30,3840,2160
6,1.1.5,1020,1081,0.2097024917602539,0.6096365054448445,0.5350313981374104,0.8832178910573323,0,1560,30,3840,2160
7,1.1.5,1140,1201,0.19187569618225098,0.2822917898495992,0.0013089456285039582,0.23941353956858316,0,1560,30,3840,2160
8,1.1.5,1470,1531,0.24372661113739014,0.31875528891881305,0.14526753624280292,0.5554667909940083,0,1560,30,3840,2160
9,1.2.11,0,481,0.3333333333333333,0.7846523125966389,0.0,0.9303996761639912,0,1810,30,3840,2160
10,1.2.11,600,691,0.09226050972938538,0.5362081329027811,0.33458482955271995,0.7997629245122273,0,1810,30,3840,2160
11,1.2.11,750,751,0.31268926461537677,0.47909173369407654,0.062124669551849365,0.19308441877365112,0,1810,30,3840,2160
12,1.2.11,810,1441,0.2480432589848836,0.7856320639451344,0.000549943729614218,0.9410557548205059,0,1810,30,3840,2160
13,1.2.11,1590,1681,0.1938622196515401,0.3595850045482317,0.774115115404129,0.8843235572179158,0,1810,30,3840,2160
14,1.2.11,1740,1801,0.3460817063848177,0.37535548210144043,0.7251968135436375,0.8035701711972554,0,1810,30,3840,2160
15,1.1.2,60,1231,0.006158202886581421,0.9527012904485066,0.0,0.7351294805606206,0,2220,30,3840,2160
16,1.1.2,1290,1531,0.23708887894948322,0.5182202061017354,0.09233501553535461,0.2872521082560221,0,2220,30,3840,2160
17,1.1.2,1950,2191,0.22211098670959473,0.9833027919133503,0.0,0.2888062596321106,0,2220,30,3840,2160
18,1.1.3,0,31,0.34855955466628075,0.3826860686143239,0.0749864230553309,0.1329784095287323,0,1966,30,3840,2160
19,1.1.3,120,511,0.08603070179621378,0.9211576581001282,0.18844618399937946,0.7948723932107289,0,1966,30,3840,2160
